item_id,timestamp
215,2940614
528,2940614
216,2940647
286,2992283
302,2992283
288,2992368
300,2992368
294,2992406
321,2992406
948,2992687
96,2993123
1,2993123
89,2993123
939,2993123
55,2993246
31,2993246
410,2993397
318,2993397
98,2993397
12,2993458
504,2993458
282,2994045
11,2994045
748,2994066
482,2994162
642,2994365
66,2994365
155,2994447
945,2994448
692,2994448
134,2994448
603,2994496
943,2994496
127,2994496
602,2994623
498,2994623
178,2994623
109,2994623
947,2994744
191,2994744
237,2994794
174,2994794
199,2994935
76,2995153
56,2995153
942,2995153
156,2995153
182,2995153
284,2995153
684,2995153
39,2995408
58,2995408
509,2995408
70,2995408
234,2995475
735,2995476
583,2995476
357,2995587
480,2995587
64,2995587
195,2995588
654,2995588
479,2995726
941,2995727
629,2995727
100,2995727
476,2995727
228,2996023
99,2996023
467,2996023
183,2996023
194,2996023
230,2996103
87,2996206
135,2996206
469,2996206
22,2996361
606,2996361
71,2996361
168,2996432
423,2996432
144,2996432
940,2996526
693,2997195
92,2997195
496,2997195
151,2997195
15,2997291
33,2997291
427,2997291
160,2997291
705,2998026
204,2998026
531,2998026
200,2998026
216,2998026
8,2998026
273,2998026
448,2998026
9,2998026
209,2998026
502,2998960
812,2999172
657,2999172
655,2999356
7,2999356
447,2999356
164,2999728
240,2999893
172,3000016
202,3000016
946,3000017
418,3000017
471,3000135
69,3000136
770,3000269
197,3001436
367,3001680
161,3001680
27,3001680
4,3001680
51,3001680
661,3002079
180,3002080
564,3002080
125,3002234
546,3002234
591,3002234
732,3002234
208,3002344
233,3002344
443,3002345
79,3002412
944,3002412
28,3002412
761,3002482
385,3002482
143,3002482
227,3002483
158,3002570
510,3002570
619,3003217
1012,3003251
293,3003278
95,3003707
152,3003707
404,3003707
4,3004168
288,3004168
301,3004168
237,3004168
238,3004168
747,3004168
97,3004168
173,3004168
179,3004168
591,3004168
763,3018899
284,3021427
748,3025768
535,3025885
153,3025907
411,3025991
692,3026028
864,3026028
174,3026133
129,3026327
826,3026433
696,3026600
1011,3029826
15,3029911
1054,3030166
105,3030388
66,3031416
72,3031417
33,3031532
451,3031532
732,3031646
1249,3031646
393,3031908
158,3031908
976,3031921
242,3031937
368,3031985
659,3031989
1088,3032094
94,3032180
824,3032180
1437,3032180
762,3032180
13,3032180
763,3032180
1059,3032180
290,3032224
780,3032224
100,3032224
475,3032224
25,3032224
67,3032256
585,3032256
30,3032274
111,3032289
571,3032289
232,3032313
90,3032352
998,3032352
1094,3032352
1047,3032353
1017,3032353
399,3032353
1051,3032384
1079,3032384
395,3032384
401,3032423
722,3032424
122,3032424
1048,3032424
1496,3032558
63,3032558
108,3032610
738,3032633
575,3032663
1057,3032663
579,3032663
781,3032663
407,3032663
577,3032686
388,3032708
1188,3032708
41,3032767
765,3032806
999,3032806
1230,3032806
734,3032806
1074,3032806
1037,3032840
871,3032840
56,3032891
204,3032891
154,3032927
173,3032927
692,3032927
153,3032959
42,3032959
210,3032990
710,3032990
238,3032990
168,3032990
186,3033020
655,3033042
4,3033080
1446,3033080
1218,3033080
1098,3033080
864,3033127
1041,3033127
216,3033148
26,3033167
202,3033199
70,3033200
88,3033200
367,3033200
208,3033220
949,3033242
1183,3033262
716,3033291
239,3033291
410,3033291
49,3033291
796,3033325
845,3033325
1118,3033345
85,3033368
859,3033393
746,3033393
959,3033428
790,3033477
3,3034225
383,3034225
785,3034225
926,3034225
294,3034393
50,3034514
1,3034632
151,3034763
237,3034888
591,3034888
275,3035020
257,3035020
284,3035123
619,3035123
742,3035218
282,3035322
125,3035322
273,3035322
1012,3035372
124,3035534
546,3035600
276,3035600
405,3035664
628,3035664
121,3035731
288,3035811
117,3035893
331,3082719
288,3082719
748,3082719
243,3082751
325,3082751
322,3082751
294,3082751
333,3082776
687,3082776
300,3082776
286,3082892
685,3082943
619,3082943
742,3082943
93,3082982
1059,3082982
151,3082982
129,3083008
1,3083008
475,3083037
628,3083037
273,3083037
595,3083037
1199,3083070
926,3083070
7,3083070
24,3083070
477,3083070
985,3083105
410,3083106
455,3083106
1028,3083106
125,3083106
919,3083106
25,3083135
591,3083135
290,3083135
274,3083136
15,3083163
150,3083163
240,3083163
276,3083163
21,3083195
405,3083225
118,3083225
471,3083225
1054,3083263
508,3083263
235,3083263
823,3083263
117,3083263
237,3083292
930,3083292
121,3083292
3,3083321
147,3083321
291,3083321
109,3083343
760,3083388
1215,3083410
1034,3083410
546,3083410
282,3083464
597,3083465
978,3083465
756,3083465
148,3083488
105,3083488
717,3083488
149,3083527
370,3083550
824,3083550
825,3083571
1327,3083571
1052,3083590
456,3083590
986,3083609
820,3083630
763,3083651
1047,3083651
269,3091509
199,3091592
156,3092381
191,3092403
188,3092441
269,3092441
286,3093747
269,3093747
258,3093747
872,3093870
879,3093870
331,3093870
323,3094019
288,3094019
324,3094019
294,3094150
678,3094151
300,3094151
334,3094151
748,3094151
358,3094151
333,3094151
325,3094151
301,3094205
332,3094205
749,3094205
245,3094272
328,3094272
327,3094272
299,3094272
264,3094380
260,3094416
127,3094555
100,3094555
298,3094555
1245,3094555
475,3094600
222,3094643
50,3094643
248,3094711
1067,3094711
276,3094711
273,3094711
250,3094749
455,3094780
10,3094780
181,3094822
508,3094822
235,3094822
7,3094853
109,3094889
257,3094889
123,3094924
742,3094924
1,3094924
117,3094924
544,3094963
1161,3094963
93,3095003
926,3095003
121,3095004
546,3095051
405,3095051
151,3095051
1134,3095051
24,3095051
1007,3095051
476,3095082
1012,3095082
147,3095135
1028,3095187
293,3095187
410,3095187
979,3095187
21,3095187
118,3095231
249,3095231
406,3095231
547,3095262
111,3095289
295,3095422
1089,3095422
148,3095445
471,3095479
1016,3095479
823,3095480
535,3095530
252,3095530
1047,3095530
125,3095562
825,3095562
240,3095584
619,3095618
676,3096804
1435,3096902
137,3096902
282,3097086
28,3097452
179,3097514
135,3097640
192,3097640
849,3097994
2,3098060
554,3098144
576,3098194
331,3106260
304,3106310
261,3106401
294,3107403
288,3107403
325,3107610
508,3108054
137,3108093
121,3108093
237,3108093
124,3108127
9,3108158
100,3108194
864,3108290
117,3108319
129,3108370
696,3108485
744,3108485
471,3108549
284,3108577
458,3108616
410,3108616
280,3108654
1132,3108654
405,3108654
1028,3108683
871,3108733
130,3108802
834,3108826
493,3108893
480,3108893
589,3108921
200,3108922
318,3108962
136,3109002
205,3109002
661,3109037
429,3109037
183,3109071
474,3109071
1298,3109213
478,3109213
483,3109214
654,3109214
186,3109247
618,3109247
31,3109285
602,3109315
431,3110353
1052,3110392
797,3110558
1413,3110558
407,3110592
982,3110640
1030,3110741
809,3110838
428,3114116
410,3114236
393,3114267
302,3119352
269,3119352
286,3119352
690,3119473
303,3119473
300,3119538
332,3119667
748,3119667
328,3119667
294,3119667
245,3119779
358,3119779
879,3119779
327,3119849
323,3119849
322,3119849
988,3119947
269,3120867
462,3120946
255,3121053
60,3121135
175,3121272
3,3121574
64,3122083
265,3122083
59,3122083
1028,3122315
712,3122315
96,3122315
660,3122390
150,3122440
631,3122477
294,3136704
762,3136763
264,3152580
259,3152613
289,3152613
251,3152724
127,3152724
19,3152724
181,3152769
137,3152825
275,3152825
1,3152825
150,3152825
1068,3152890
100,3152890
475,3152890
237,3152939
847,3152939
515,3152981
276,3152981
297,3152981
24,3153022
257,3153022
129,3153023
50,3153065
14,3153065
93,3153065
408,3153137
285,3153137
7,3153137
248,3153223
13,3153255
1322,3153291
244,3153291
255,3153326
1379,3153370
222,3153438
950,3153438
111,3153474
235,3153474
25,3153517
151,3153517
298,3153517
274,3153629
742,3153629
746,3153632
531,3153632
237,3153632
655,3153632
69,3153632
514,3153633
1300,3153672
986,3153674
248,3153699
240,3153704
249,3153704
832,3153714
508,3153741
1258,3153741
473,3153851
10,3153891
1226,3153892
187,3153978
216,3153978
42,3153978
509,3153978
125,3153978
735,3153978
1378,3154004
18,3154029
1350,3154062
181,3154118
1049,3154150
978,3154173
756,3154213
173,3154213
258,3154462
527,3154462
1098,3154462
609,3154463
186,3154463
993,3154496
508,3154549
546,3155270
278,3155270
1047,3155331
597,3155401
118,3155401
20,3155401
1132,3155486
531,3155640
56,3155640
970,3155640
12,3155640
59,3155684
207,3155684
152,3155764
28,3155764
603,3155764
474,3155764
115,3155764
652,3155812
1141,3155812
522,3155812
509,3155856
481,3155856
48,3155902
478,3155902
143,3155902
432,3155902
61,3155938
318,3155939
811,3156084
588,3156142
529,3156142
753,3156142
238,3156142
634,3156142
692,3156205
483,3156251
211,3156251
171,3156251
174,3156251
52,3156252
435,3156351
55,3156351
484,3156459
32,3156459
1507,3156460
513,3156518
514,3156519
607,3156519
98,3156519
194,3156519
642,3156566
645,3156566
144,3156610
153,3156610
70,3156610
485,3156610
190,3156646
488,3156798
710,3156798
47,3156798
482,3156798
268,3161126
682,3161126
328,3161177
294,3161177
288,3161177
322,3161319
332,3161319
948,3161319
327,3161389
938,3161389
873,3161389
302,3161452
286,3161452
269,3161452
1048,3161511
24,3161511
237,3161511
255,3161511
93,3161511
742,3161511
121,3161511
289,3161513
319,3161513
1047,3161569
993,3161569
220,3161569
245,3161571
334,3161571
1014,3161607
1,3161607
333,3161649
815,3161665
477,3161665
595,3161665
246,3161665
9,3161665
7,3161665
125,3161702
257,3161703
276,3161703
743,3161733
762,3161733
1016,3161773
845,3161773
283,3161773
15,3161773
117,3161774
405,3161812
151,3161812
150,3161812
147,3161874
1012,3161874
106,3161874
654,3161887
527,3161887
430,3161887
56,3161888
513,3161888
663,3161888
64,3161888
628,3161896
111,3161931
756,3161931
32,3161951
174,3161951
127,3161951
493,3161951
194,3161951
763,3161996
410,3161996
284,3161996
153,3162012
558,3162012
59,3162012
186,3162012
518,3162012
702,3162012
611,3162012
629,3162012
25,3162043
418,3162073
474,3162073
385,3162073
693,3162073
603,3162073
707,3162073
274,3162078
685,3162078
546,3162078
508,3162079
764,3162106
1028,3162106
156,3162136
505,3162136
656,3162136
588,3162136
486,3162136
282,3162152
278,3162178
664,3162201
23,3162201
12,3162201
404,3162201
531,3162201
686,3162201
371,3162202
82,3162202
476,3162211
924,3162211
1054,3162234
126,3162261
819,3162261
846,3162261
591,3162292
1150,3162292
535,3162292
280,3162324
1057,3162325
1094,3162355
122,3162355
597,3162355
120,3162384
934,3162445
833,3162445
1276,3162469
620,3162502
827,3162582
105,3162582
932,3162606
929,3162646
1089,3162646
1095,3162646
406,3162678
1289,3162678
1152,3162759
1218,3162815
1063,3162858
56,3162858
655,3162895
433,3162932
578,3163053
66,3163053
41,3163092
806,3163092
11,3163127
588,3163297
88,3163297
8,3163349
423,3163350
939,3163350
496,3163350
1267,3163407
724,3163407
378,3163458
95,3163458
161,3163458
196,3163502
772,3163502
69,3163502
418,3163636
64,3163636
942,3163636
28,3163636
568,3163681
99,3163681
1041,3163735
692,3163735
1139,3163770
71,3163817
699,3163817
946,3163817
223,3163835
124,3163835
475,3163835
50,3163835
202,3163900
501,3163900
42,3163900
709,3163903
191,3163903
273,3163903
610,3163903
488,3163903
204,3163934
775,3163935
221,3163967
706,3163967
175,3163967
275,3163967
697,3163967
11,3163967
178,3163967
216,3164012
215,3164012
672,3164013
12,3164048
402,3164048
90,3164048
318,3164086
710,3164086
22,3164102
711,3164102
701,3164102
168,3164102
205,3164102
651,3164102
65,3164145
783,3164145
735,3164145
417,3164145
185,3164166
606,3164166
182,3164166
234,3164167
16,3164167
511,3164167
698,3164167
1,3164167
54,3164182
959,3164182
480,3164233
197,3164234
461,3164234
160,3164234
116,3164234
794,3164242
697,3164286
72,3164286
627,3164286
478,3164294
135,3164294
179,3164294
157,3164294
9,3164295
509,3164295
496,3164295
198,3164295
419,3164329
602,3164347
48,3164348
761,3164363
1469,3164393
36,3164393
195,3164420
211,3164420
652,3164420
176,3164420
4,3164420
99,3164420
134,3164421
69,3164421
393,3164423
812,3164453
137,3164476
285,3164476
357,3164476
155,3164476
463,3164476
218,3164494
73,3164495
29,3164524
98,3164551
435,3164551
502,3164551
497,3164551
218,3164551
692,3164551
200,3164551
482,3164552
144,3164565
609,3164601
483,3164623
216,3164623
180,3164623
274,3164623
164,3164623
170,3164623
498,3164623
173,3164649
399,3164649
791,3164688
409,3164770
765,3164770
747,3164988
790,3164988
5,3165014
22,3165014
367,3165060
395,3165060
470,3165060
795,3165124
1210,3165151
739,3165151
787,3165217
1221,3165217
941,3165261
1311,3165284
38,3165284
143,3165524
768,3165551
542,3165590
585,3165671
540,3165697
949,3165718
78,3165753
379,3165753
1136,3165753
70,3165821
1263,3165901
132,3165934
780,3165965
1297,3166024
401,3166059
717,3166059
1074,3166147
1503,3166181
623,3166217
785,3166250
138,3166250
562,3166250
377,3166272
722,3166379
1473,3166379
366,3166644
996,3166644
94,3166676
67,3166676
53,3166716
1518,3166716
721,3166755
365,3166755
1053,3166780
796,3166808
155,3166865
693,3166865
1225,3166865
1029,3166893
1032,3166893
68,3166927
1217,3166928
869,3166971
1229,3166971
70,3167037
447,3167037
462,3167037
100,3167037
470,3167037
276,3167194
133,3167194
467,3167194
655,3167194
484,3167194
589,3167195
781,3167227
1517,3167227
192,3167256
479,3167256
414,3167256
129,3167256
203,3167257
801,3167307
1085,3167307
1253,3167307
705,3167340
13,3167340
199,3167340
704,3167340
161,3167340
695,3167340
519,3167340
412,3167342
808,3167342
1520,3167342
158,3167389
731,3167389
703,3167400
657,3167400
521,3167400
604,3167400
144,3167400
504,3167400
60,3167400
617,3167450
710,3167450
432,3167450
495,3167450
93,3167450
1519,3167471
510,3167499
525,3167500
489,3167500
230,3167500
530,3167500
162,3167500
7,3167500
997,3167504
468,3167504
1178,3167534
238,3167566
615,3167566
696,3167566
582,3167566
283,3167566
700,3167567
1220,3167583
1471,3167720
694,3167727
367,3167727
85,3167728
40,3167728
420,3167728
712,3167728
708,3167728
529,3167728
820,3167751
411,3167751
866,3167751
983,3167778
1145,3167778
1291,3167809
1165,3167856
183,3168310
699,3168310
132,3168310
33,3168310
499,3168311
682,3174266
682,3177453
286,3181837
269,3181837
242,3181837
319,3181987
303,3181987
301,3182027
988,3182027
855,3182225
165,3182225
509,3182225
179,3182225
162,3182225
199,3182225
479,3182285
772,3182285
59,3182285
923,3182285
127,3182340
659,3182340
234,3182382
497,3182382
134,3182382
1137,3182382
191,3182416
491,3182416
661,3182416
604,3182446
835,3182447
519,3182447
603,3182447
6,3182525
478,3182525
615,3182525
132,3182526
224,3182526
462,3182526
524,3182571
493,3182571
1125,3182571
100,3182571
1203,3182571
423,3182571
656,3182571
483,3182571
178,3182617
520,3182617
735,3182617
1286,3182617
631,3182657
187,3182886
504,3182886
641,3182886
512,3182886
954,3182961
194,3182961
606,3183010
486,3183010
612,3183010
525,3183010
56,3183010
427,3183010
435,3183011
482,3183071
488,3183072
135,3183072
475,3183072
530,3183072
611,3183072
79,3183072
430,3183124
185,3183124
474,3183124
1050,3183125
494,3183125
213,3183125
529,3183167
523,3183167
653,3183167
30,3183167
638,3183167
1005,3183167
9,3184921
742,3184999
151,3185043
405,3185043
129,3185043
1047,3185088
926,3185088
591,3185155
124,3185155
15,3185155
25,3185182
282,3185221
24,3185381
111,3185416
1132,3185450
476,3185496
762,3185496
596,3185531
696,3185531
595,3185595
276,3185595
546,3185643
1335,3185643
121,3185702
21,3185734
237,3185734
597,3185768
363,3185768
508,3185768
118,3185828
125,3185829
840,3185829
1164,3185919
291,3185919
831,3185956
1054,3185956
1011,3186020
1,3186112
147,3186112
1197,3186112
7,3186112
844,3186112
100,3186112
544,3186112
471,3186112
13,3186112
1015,3186112
248,3191225
285,3192446
237,3193271
269,3199196
179,3199318
180,3200323
475,3200339
1135,3201296
262,3201709
682,3209152
332,3209169
941,3209355
84,3209522
34,3209554
1044,3209664
1170,3209682
1481,3209736
1074,3209736
690,3209838
797,3209933
844,3209967
413,3209995
774,3210012
383,3210118
78,3210118
1083,3210181
203,3210200
1471,3210237
1210,3210278
238,3210350
1095,3210425
734,3210552
1000,3210552
790,3210596
1180,3210596
801,3210596
386,3210596
765,3210625
719,3210626
577,3210626
395,3210667
364,3210667
725,3210682
770,3210736
245,3210736
334,3210746
245,3242261
245,3249360
603,3249755
949,3249755
168,3249839
135,3249839
199,3249839
519,3249894
615,3249895
302,3249957
325,3249980
659,3249989
515,3249989
195,3250077
222,3250147
657,3250147
1299,3250195
705,3250195
419,3250235
485,3250235
480,3250307
83,3250308
1099,3250308
651,3250360
474,3250360
969,3250360
96,3250360
417,3250419
611,3250419
15,3250490
483,3250490
650,3250490
511,3250575
482,3250575
144,3250575
945,3250575
174,3250634
521,3250634
228,3250634
484,3250681
606,3250681
161,3250682
175,3250738
232,3250738
8,3250884
186,3250884
479,3250884
191,3251021
98,3251021
919,3254599
547,3254697
324,3259503
930,3259804
307,3259836
1280,3260024
270,3260024
1151,3260130
245,3269385
1333,3270905
1331,3270963
241,3270963
307,3291207
1315,3294589
273,3294632
433,3294632
109,3294632
404,3320141
1019,3320141
705,3320141
494,3320141
662,3320141
742,3320141
482,3320142
50,3320142
215,3320142
520,3320142
270,3327665
270,3334207
867,3334427
294,3336150
527,3342228
1,3342228
264,3353257
336,3353346
302,3353364
328,3353386
325,3353405
488,3353519
435,3353519
1274,3353570
410,3353680
427,3353680
52,3353680
172,3358041
204,3358041
571,3358071
83,3358071
301,3358071
189,3358071
1224,3358094
154,3363507
258,3364259
288,3364260
331,3364323
324,3364323
748,3364323
294,3364323
321,3364389
323,3364390
260,3364434
678,3364472
264,3364472
322,3364472
988,3364472
688,3364472
948,3364472
991,3364492
984,3364519
50,3364683
181,3364683
276,3364726
475,3364726
933,3364757
1199,3364757
676,3364837
222,3364837
9,3364837
813,3364871
117,3364918
129,3364967
151,3364967
477,3365006
7,3365006
237,3365043
742,3365076
100,3365076
235,3365076
244,3365076
123,3365127
127,3365171
993,3365171
596,3365211
116,3365211
293,3365211
238,3365253
474,3365254
494,3365265
56,3365294
175,3365294
172,3365344
210,3365344
196,3365344
1137,3365356
153,3365356
1,3365377
479,3365377
154,3365404
628,3365404
582,3365404
1073,3365404
71,3365415
529,3365415
627,3365415
95,3365415
28,3365443
64,3365443
212,3365470
482,3365470
44,3365489
418,3365489
501,3365489
202,3365543
96,3365544
71,3365584
223,3365584
367,3365620
98,3365655
496,3365671
845,3365671
805,3365671
480,3365704
2,3365704
844,3365704
45,3365705
478,3365705
414,3365705
50,3365705
496,3365789
95,3365789
12,3365789
23,3365789
611,3365995
484,3365995
168,3365995
73,3366054
14,3366054
480,3366683
7,3366683
458,3366753
483,3366753
152,3366753
204,3366972
184,3366973
527,3367025
234,3367026
195,3367026
588,3367026
1426,3367061
469,3367062
196,3367108
92,3367108
191,3367159
183,3367160
943,3367160
462,3367202
151,3367202
481,3367202
135,3367205
357,3367205
111,3367205
55,3367205
558,3367255
91,3367255
629,3367255
969,3367292
140,3367349
378,3367349
144,3367349
69,3367349
174,3367394
485,3367394
458,3367394
81,3367433
404,3367434
159,3367434
89,3367434
240,3367461
132,3367859
588,3367859
169,3367859
57,3367939
89,3367939
497,3367939
764,3368048
134,3368048
70,3368048
735,3368092
705,3368092
174,3368092
96,3370263
202,3370263
408,3370263
317,3370570
1154,3376000
288,3376404
129,3376404
358,3376404
325,3376404
8,3379110
1118,3379307
461,3379307
12,3379490
11,3379535
131,3379667
156,3379728
293,3379776
273,3379859
433,3379859
524,3379859
45,3379859
65,3379884
290,3379917
88,3379917
99,3416971
432,3416971
805,3417221
176,3417291
969,3417291
50,3418154
129,3418155
93,3418155
713,3418155
181,3418337
250,3418337
150,3418536
1199,3418536
124,3418536
477,3418537
273,3418799
24,3418799
127,3418799
7,3418799
293,3418895
123,3418895
117,3418895
15,3419019
628,3419019
118,3419075
475,3419075
294,3421737
321,3421830
322,3421831
304,3421928
98,3422143
471,3422276
756,3422276
111,3422276
100,3422276
508,3422640
282,3422931
222,3423060
845,3423060
717,3423060
603,3423302
506,3423377
318,3423377
194,3423377
176,3423377
483,3423427
127,3423427
507,3423427
79,3423489
531,3423489
963,3423489
96,3423489
215,3423519
50,3423548
173,3423548
182,3423585
181,3423585
427,3423619
111,3423619
168,3423648
237,3423655
1,3423655
357,3423678
121,3423715
284,3423715
1277,3423783
151,3423783
405,3423783
125,3423783
844,3424568
546,3424568
1010,3424568
596,3424705
473,3424705
825,3424979
25,3424979
148,3425796
236,3425796
692,3427338
302,3432114
319,3432114
242,3432114
327,3432147
268,3432222
303,3432222
321,3432240
14,3432532
1143,3432532
127,3432589
1142,3432589
475,3432589
129,3432619
1007,3432619
273,3432619
150,3432619
7,3432619
9,3432647
124,3432647
137,3432647
276,3432694
246,3432694
285,3432694
25,3432717
813,3432717
257,3432746
508,3432746
1129,3432797
293,3432797
275,3432817
10,3432817
116,3432834
20,3432858
547,3432890
256,3432938
50,3451295
1016,3451295
273,3451337
117,3451337
7,3451337
121,3451374
257,3451374
118,3451424
597,3451424
405,3451424
1089,3451424
685,3451424
678,3451496
254,3451496
181,3451527
56,3451687
174,3451687
22,3451687
89,3451688
79,3451688
144,3451688
294,3454671
288,3454671
276,3454701
993,3454701
275,3454735
742,3454735
137,3454804
237,3454804
283,3454804
273,3454845
225,3454898
7,3454898
717,3454898
591,3454898
270,3456471
245,3456488
261,3456541
457,3456577
426,3456641
12,3456677
98,3456677
234,3456677
642,3456711
159,3456747
209,3456747
806,3456824
11,3456824
183,3456825
223,3456825
135,3456853
367,3456853
48,3456882
770,3456882
168,3456906
200,3456937
90,3456937
238,3456963
241,3456986
97,3457029
96,3457029
89,3457029
175,3457029
164,3457058
70,3457094
180,3457094
176,3457094
145,3457094
132,3457119
591,3457159
150,3457159
228,3457159
470,3457159
202,3457196
772,3457196
191,3457196
79,3457196
174,3457224
318,3457224
724,3457266
73,3457266
747,3457266
157,3457266
193,3457295
231,3457295
230,3457348
56,3457348
99,3457349
151,3457399
195,3457422
160,3457444
655,3457500
939,3457501
946,3457527
419,3457569
265,3457569
161,3457569
8,3457597
869,3457627
133,3457628
69,3457628
204,3457660
218,3457660
692,3457660
28,3457660
144,3457706
153,3457706
82,3457743
214,3457743
95,3457743
31,3457743
58,3457769
87,3457879
216,3457922
92,3457922
399,3457976
662,3458103
375,3458170
738,3458249
418,3458249
102,3458333
26,3458333
173,3458333
17,3458369
172,3458369
196,3458400
527,3458400
54,3458401
64,3458426
746,3458427
627,3458463
71,3458463
949,3458463
1267,3458463
1218,3458508
506,3458554
22,3458575
72,3458601
88,3458626
366,3458671
396,3458671
732,3458715
1078,3458739
215,3458771
716,3458771
403,3458771
755,3458771
568,3458771
49,3458802
101,3458829
81,3458855
448,3458855
167,3458878
62,3458906
67,3458906
77,3458906
670,3458947
423,3458947
422,3458947
796,3458974
63,3459003
637,3459003
154,3459037
156,3459067
672,3459067
91,3459067
66,3459127
542,3459127
2,3459127
465,3459188
715,3459214
4,3459214
385,3459214
1439,3459241
1079,3459274
142,3459274
232,3459275
623,3459275
35,3459297
393,3459318
636,3459345
549,3459345
1060,3459345
735,3459377
162,3459377
654,3459377
540,3459377
155,3459403
53,3459403
109,3459426
227,3459461
158,3459461
186,3459485
651,3459580
379,3459580
1220,3459580
559,3459581
729,3459605
229,3459605
210,3459628
436,3459648
1178,3459682
840,3459682
239,3459682
188,3459683
401,3459712
1284,3459712
810,3459736
1042,3459804
693,3459804
452,3459804
380,3459835
280,3459835
356,3459861
29,3459861
552,3459886
281,3459886
550,3459913
825,3459965
219,3459965
1440,3459987
665,3460009
388,3460055
365,3460055
723,3460102
722,3460123
521,3460156
569,3460156
94,3460156
1206,3460189
78,3460189
449,3460189
783,3460189
739,3460214
395,3460214
1419,3460237
541,3460263
451,3460304
768,3460304
566,3460334
226,3460334
402,3460334
790,3460358
1087,3460392
38,3460392
577,3460427
411,3460427
364,3460427
1139,3460427
1145,3460427
210,3466864
1436,3466864
160,3466922
357,3466969
211,3466969
515,3466969
208,3466969
529,3466969
143,3466969
521,3466969
722,3467040
1039,3467069
1223,3467069
158,3467088
228,3467113
135,3467179
212,3467179
154,3467233
114,3467233
179,3467233
480,3467285
602,3467285
208,3467285
182,3467329
197,3467329
185,3467329
168,3467329
191,3467329
136,3467368
496,3467444
23,3467444
813,3467482
1020,3467527
498,3467527
71,3467528
423,3467528
45,3467528
134,3467601
511,3467601
83,3467634
727,3467669
229,3467719
662,3467719
462,3467753
367,3467787
615,3467845
213,3467845
169,3467845
1227,3467846
479,3467846
239,3467891
26,3467891
58,3467891
461,3467891
503,3467891
77,3467928
378,3467970
60,3467970
1506,3467970
97,3467970
1021,3468011
1050,3468011
89,3468046
502,3468046
1006,3468094
647,3468094
1005,3468123
287,3475047
218,3508251
763,3508251
924,3508251
147,3508251
210,3537183
124,3537267
625,3537267
1361,3537267
779,3537484
470,3537484
1485,3537485
258,3616114
328,3616138
245,3616177
678,3616177
260,3616195
307,3616230
100,3616486
9,3616486
118,3616487
7,3616536
50,3616536
181,3616580
591,3616605
1,3616605
15,3616633
147,3616633
151,3616660
25,3621721
109,3621721
717,3621760
405,3621802
123,3621822
24,3621865
249,3621920
257,3621979
250,3621999
252,3622038
237,3622038
21,3622079
756,3622194
121,3622236
148,3622236
120,3622267
240,3622287
106,3622366
191,3622524
153,3622524
135,3622549
132,3622605
480,3622605
209,3622605
202,3622605
89,3622605
318,3622630
1058,3622682
507,3622682
143,3622682
201,3622682
197,3622710
603,3622710
208,3622710
98,3622710
655,3622745
55,3622745
194,3622794
168,3622794
692,3622822
144,3622822
474,3622822
185,3622859
133,3622859
432,3622859
357,3622859
95,3622859
238,3622888
447,3622888
5,3622888
211,3622888
200,3622923
317,3622923
159,3622923
96,3622923
71,3622923
633,3622923
161,3622924
174,3622952
69,3623001
157,3623001
588,3623032
755,3623032
87,3623032
429,3623081
644,3623108
946,3623137
553,3623137
520,3623164
195,3623164
660,3623205
231,3623205
11,3623205
64,3623205
22,3623232
175,3623262
190,3623290
97,3623290
164,3623325
274,3623326
542,3623326
214,3623326
67,3623401
423,3623401
443,3623579
378,3623580
470,3623789
102,3623789
81,3623789
193,3623811
172,3623811
427,3623837
448,3623837
91,3623863
56,3623891
163,3623917
625,3623981
173,3624015
204,3624015
530,3624015
385,3624015
433,3624042
523,3624074
419,3624074
90,3624074
99,3624102
434,3624175
82,3624175
496,3624175
196,3624175
88,3624175
198,3624237
155,3624237
636,3624259
31,3624288
269,3629916
302,3629916
288,3629916
289,3629916
286,3629916
300,3629916
258,3629916
358,3629970
322,3629970
321,3629970
748,3629971
984,3629971
294,3630011
328,3630012
678,3630012
292,3630012
333,3630051
326,3630051
332,3630051
270,3630052
299,3630081
879,3630081
301,3630119
1025,3630119
259,3630149
260,3630149
307,3630149
264,3630176
515,3630255
127,3630256
50,3630256
248,3630288
181,3630288
295,3630323
293,3630323
1226,3630323
255,3630351
298,3630351
257,3630378
1598,3630378
249,3630409
520,3630457
116,3630457
479,3630457
510,3630457
12,3630457
16,3630501
176,3630501
705,3630548
482,3630548
709,3630548
603,3630549
194,3630549
305,3647991
284,3677452
1,3677452
515,3677452
50,3677452
100,3677452
127,3677452
286,3712789
408,3712879
174,3712879
659,3712879
172,3712879
191,3712913
197,3712913
426,3712948
517,3712948
168,3712948
164,3712948
100,3712948
152,3712993
654,3712993
195,3712993
64,3713043
1135,3713126
1118,3713126
81,3713126
474,3713180
98,3713180
273,3713180
531,3713180
215,3713215
12,3713215
124,3713215
8,3713215
514,3713314
143,3713314
83,3713314
792,3713347
238,3713347
22,3713348
150,3713348
28,3713348
69,3713385
709,3713385
56,3713409
240,3713409
173,3713438
187,3713438
222,3713469
588,3713469
651,3713469
318,3713469
96,3713469
866,3713469
919,3713496
1,3713496
111,3713496
136,3713496
218,3713522
160,3713522
134,3713522
182,3713550
181,3713550
475,3713587
425,3713588
7,3713588
140,3713622
1107,3713622
33,3713622
1070,3713622
